id,price,nb_bedrooms,indoor_surface,zip_code,subtype,currency,building_state,year_of_construction,energy_certificate,outdoor_terrace_exists,energy,kitchen_type,land_surface,outdoor_surface,country,province,city,parking,url,type
20820817,1750000.0,4,248.0,2200,house,eur,GOOD,1980.0,C,True,gas,installed,4301.0,,Belgique,Anvers,HERENTALS,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/herentals/2200/20820817,house
20820810,294000.0,2,116.0,3640,ground_floor,eur,,2023.0,,True,,installed,,15.0,Belgique,Limbourg,KINROOI,False,https://www.immoweb.be/fr/annonce/rez-de-chaussee/a-vendre/kinrooi/3640/20820810,apartment
20489602,356800.0,2,94.0,6940,apartment,eur,,2024.0,A++,True,,installed,,104.0,Belgique,Luxembourg,BARVAUX-SUR-OURTHE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/barvaux-sur-ourthe/6940/20489602,apartment
20810451,175000.0,2,79.0,2100,apartment,eur,GOOD,1969.0,D,True,gas,semi_equipped,,,Belgique,Anvers,DEURNE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20810451,apartment
20489599,299950.0,2,92.0,6940,apartment,eur,,2024.0,A++,True,,installed,,86.0,Belgique,Luxembourg,BARVAUX-SUR-OURTHE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/barvaux-sur-ourthe/6940/20489599,apartment
20820827,340000.0,3,,5000,house,eur,GOOD,,D,True,gas,installed,510.0,,Belgique,Namur,Namur,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/namur/5000/20820827,house
20489609,471500.0,3,131.0,6940,duplex,eur,,2024.0,A++,True,,installed,,,Belgique,Luxembourg,BARVAUX-SUR-OURTHE,True,https://www.immoweb.be/fr/annonce/duplex/a-vendre/barvaux-sur-ourthe/6940/20489609,apartment
20820835,349000.0,3,153.0,2660,house,eur,GOOD,,D,True,gas,installed,65.0,,Belgique,Anvers,HOBOKEN,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/hoboken/2660/20820835,house
20820824,491322.0,3,202.0,2400,villa,eur,,2023.0,,False,,installed,452.0,,Belgique,Anvers,MOL,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/mol/2400/20820824,house
20820794,279000.0,1,85.0,2500,penthouse,eur,AS_NEW,2023.0,A,True,,installed,,,Belgique,Anvers,LIER,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/lier/2500/20820794,apartment
20820785,560000.0,3,199.0,2470,house,eur,GOOD,1982.0,C,True,fueloil,,1932.0,,Belgique,Anvers,Retie,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/retie/2470/20820785,house
20810452,169000.0,2,70.0,2100,apartment,eur,TO_RENOVATE,1951.0,F,True,gas,semi_equipped,,,Belgique,Anvers,DEURNE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20810452,apartment
20489601,339175.0,2,92.0,6940,ground_floor,eur,,2024.0,A++,True,,installed,,29.0,Belgique,Luxembourg,BARVAUX-SUR-OURTHE,True,https://www.immoweb.be/fr/annonce/rez-de-chaussee/a-vendre/barvaux-sur-ourthe/6940/20489601,apartment
20811336,349000.0,2,105.0,2600,apartment,eur,GOOD,1962.0,B,True,gas,installed,,,Belgique,Anvers,BERCHEM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/berchem/2600/20811336,apartment
11379985,890000.0,4,310.0,1050,apartment,eur,TO_RENOVATE,1935.0,E,True,,,,,Belgique,Bruxelles,Bruxelles,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1050/11379985,apartment
20820797,277000.0,2,109.0,3640,apartment,eur,,2023.0,,True,,installed,,,Belgique,Limbourg,KINROOI,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/kinrooi/3640/20820797,apartment
20803107,475000.0,3,243.0,2275,house,eur,GOOD,1994.0,C,True,gas,semi_equipped,754.0,,Belgique,Anvers,Gierle,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/gierle/2275/20803107,house
20811686,1290000.0,3,211.0,1050,apartment,eur,AS_NEW,1970.0,E,True,gas,hyper_equipped,,,Belgique,Bruxelles,Bruxelles,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1050/20811686,apartment
20815796,149000.0,2,59.0,5542,house,eur,AS_NEW,,F,True,gas,,370.0,370.0,Belgique,Namur,Hastière,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/hastiere/5542/20815796,house
20820795,239000.0,1,84.0,2500,loft,eur,AS_NEW,2023.0,A,True,,installed,,,Belgique,Anvers,LIER,False,https://www.immoweb.be/fr/annonce/loft/a-vendre/lier/2500/20820795,apartment
11365471,890000.0,4,310.0,1000,apartment,eur,TO_RENOVATE,1935.0,E,True,gas,,,,Belgique,Bruxelles,Bruxelles,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/11365471,apartment
20489607,447500.0,3,122.0,6940,duplex,eur,,2024.0,A++,True,,installed,,,Belgique,Luxembourg,BARVAUX,True,https://www.immoweb.be/fr/annonce/duplex/a-vendre/barvaux/6940/20489607,apartment
20820811,292000.0,2,116.0,3640,apartment,eur,,2023.0,,True,,installed,,,Belgique,Limbourg,KINROOI,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/kinrooi/3640/20820811,apartment
20819059,229900.0,3,160.0,7160,house,eur,GOOD,1899.0,E,True,gas,installed,520.0,300.0,Belgique,Hainaut,Chapelle-lez-Herlaimont Piéton,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/chapelle-lez-herlaimont-pieton/7160/20819059,house
20820793,289000.0,2,85.0,2500,apartment,eur,AS_NEW,2023.0,A,True,,installed,,,Belgique,Anvers,LIER,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/lier/2500/20820793,apartment
20815798,149000.0,2,54.0,5540,house,eur,GOOD,,G,True,fueloil,,410.0,410.0,Belgique,Namur,Hastière,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/hastiere/5540/20815798,house
20820823,523500.0,4,241.0,2400,villa,eur,,2023.0,,False,,installed,748.0,,Belgique,Anvers,MOL,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/mol/2400/20820823,house
20583948,1150000.0,6,400.0,1180,mansion,eur,TO_RENOVATE,1931.0,G,False,,installed,350.0,185.0,Belgique,Bruxelles,Ukkel,True,https://www.immoweb.be/fr/annonce/maison-de-maitre/a-vendre/ukkel/1180/20583948,house
20820833,65000.0,2,76.0,6060,house,eur,,,G,False,fueloil,,134.0,,Belgique,Hainaut,GILLY,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/gilly/6060/20820833,house
20820813,330000.0,3,145.0,3970,house,eur,,2023.0,,False,,installed,419.0,227.0,Belgique,Limbourg,LEOPOLDSBURG,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/leopoldsburg/3970/20820813,house
20489598,339175.0,2,92.0,6940,apartment,eur,,2024.0,A++,True,,installed,,29.0,Belgique,Luxembourg,BARVAUX-SUR-OURTHE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/barvaux-sur-ourthe/6940/20489598,apartment
20812154,299000.0,3,91.0,1030,apartment,eur,TO_BE_DONE_UP,1969.0,E,True,gas,installed,,,Belgique,Bruxelles,Schaerbeek,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/20812154,apartment
20820764,325000.0,4,135.0,1300,house,eur,TO_RENOVATE,,G,False,,,0.0,,Belgique,Brabant Wallon,WAVRE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/wavre/1300/20820764,house
20820752,299000.0,3,174.0,9620,house,eur,AS_NEW,1932.0,C,True,gas,,211.0,,Belgique,Flandre Orientale,Zottegem,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/zottegem/9620/20820752,house
20820731,535000.0,4,239.0,9000,house,eur,TO_BE_DONE_UP,1850.0,C,False,,installed,119.0,40.0,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/gent/9000/20820731,house
20820762,295000.0,4,130.0,9000,house,eur,TO_RENOVATE,1935.0,F,True,,,150.0,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/gent/9000/20820762,house
20813778,259000.0,1,,8940,apartment,eur,AS_NEW,,B,True,gas,installed,,,Belgique,Flandre Occidentale,Geluwe,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/geluwe/8940/20813778,apartment
20820767,325000.0,3,154.0,8870,house,eur,AS_NEW,2008.0,A,True,gas,,213.0,128.0,Belgique,Flandre Occidentale,Izegem,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/izegem/8870/20820767,house
20820751,449000.0,4,204.0,1030,house,eur,GOOD,1899.0,E,False,gas,installed,90.0,24.0,Belgique,Bruxelles,SCHAERBEEK,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/schaerbeek/1030/20820751,house
20812548,698000.0,3,234.0,2800,house,eur,GOOD,1936.0,C,True,gas,installed,128.0,,Belgique,Anvers,MECHELEN,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/mechelen/2800/20812548,house
20817938,599000.0,3,150.0,1750,house,eur,GOOD,1980.0,D,True,gas,installed,1575.0,1100.0,Belgique,Brabant Flamand,SINT-KWINTENS-LENNIK,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/sint-kwintens-lennik/1750/20817938,house
20810436,218000.0,3,97.0,2100,apartment,eur,GOOD,1974.0,D,True,gas,semi_equipped,,,Belgique,Anvers,DEURNE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20810436,apartment
20815864,235000.0,2,125.0,5500,apartment,eur,AS_NEW,,C,True,gas,,,,Belgique,Namur,Dinant,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/dinant/5500/20815864,apartment
20820738,215000.0,2,86.0,1020,apartment,eur,TO_RENOVATE,1970.0,E,True,gas,not_installed,,,Belgique,Bruxelles,Bruxelles,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1020/20820738,apartment
20820603,279000.0,2,190.0,9450,house,eur,GOOD,1967.0,E,True,fueloil,installed,380.0,231.0,Belgique,Flandre Orientale,Haaltert,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/haaltert/9450/20820603,house
20820766,298000.0,3,150.0,7760,house,eur,AS_NEW,2021.0,A,False,gas,,780.0,462.0,Belgique,Hainaut,Pottes,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/pottes/7760/20820766,house
20820768,298000.0,4,255.0,8540,house,eur,TO_RENOVATE,1961.0,D,False,gas,,1587.0,1100.0,Belgique,Flandre Occidentale,Deerlijk,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/deerlijk/8540/20820768,house
20820759,325000.0,2,,8000,mixed_use_building,eur,GOOD,,C,False,gas,,0.0,,Belgique,Flandre Occidentale,Brugge,False,https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/brugge/8000/20820759,house
20820755,399900.0,3,174.0,2490,house,eur,,,A,False,,installed,446.0,,Belgique,Anvers,BALEN,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/balen/2490/20820755,house
20815850,189000.0,1,95.0,5500,apartment,eur,AS_NEW,,C,True,gas,,,,Belgique,Namur,Dinant,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/dinant/5500/20815850,apartment
20820729,585000.0,4,180.0,9000,house,eur,GOOD,2025.0,,True,,,0.0,187.0,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/gent/9000/20820729,house
20810219,390000.0,2,121.0,1600,house,eur,JUST_RENOVATED,1918.0,D,True,gas,hyper_equipped,293.0,,Belgique,Brabant Flamand,SINT-PIETERS-LEEUW,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/sint-pieters-leeuw/1600/20810219,house
20817840,595000.0,2,159.0,8301,house,eur,GOOD,1933.0,D,True,gas,hyper_equipped,683.0,,Belgique,Flandre Occidentale,KNOKKE-HEIST,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/knokke-heist/8301/20817840,house
20814341,189000.0,2,68.0,1030,apartment,eur,GOOD,1960.0,C,True,gas,installed,,,Belgique,Bruxelles,Schaerbeek,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaerbeek/1030/20814341,apartment
10473650,325000.0,2,,8430,apartment,eur,,2024.0,,True,,not_installed,,,Belgique,Flandre Occidentale,MIDDELKERKE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/middelkerke/8430/10473650,apartment
20820750,1580000.0,4,355.0,1380,exceptional_property,eur,,1930.0,D,True,gas,hyper_equipped,4900.0,4900.0,Belgique,Brabant Wallon,Lasne,True,https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/lasne/1380/20820750,house
20810350,325000.0,2,102.0,2600,apartment,eur,JUST_RENOVATED,1966.0,B,True,gas,installed,,,Belgique,Anvers,BERCHEM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/berchem/2600/20810350,apartment
20807977,695000.0,3,158.0,1180,duplex,eur,AS_NEW,1993.0,F,True,electric,hyper_equipped,,,Belgique,Bruxelles,Uccle,True,https://www.immoweb.be/fr/annonce/duplex/a-vendre/uccle/1180/20807977,apartment
20820780,386000.0,3,186.0,9140,house,eur,AS_NEW,1918.0,C,True,gas,,320.0,,Belgique,Flandre Orientale,Temse,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/temse/9140/20820780,house
20818676,199500.0,2,75.0,9100,apartment,eur,GOOD,2006.0,D,True,,,,,Belgique,Flandre Orientale,Sint-Niklaas,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-niklaas/9100/20818676,apartment
20820736,3095000.0,4,183.0,8300,apartment,eur,AS_NEW,1979.0,B,True,electric,,,,Belgique,Flandre Occidentale,Knokke-Heist,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/20820736,apartment
20820771,275000.0,1,50.0,8420,apartment,eur,AS_NEW,2016.0,A,True,gas,,,,Belgique,Flandre Occidentale,De Haan,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/de-haan/8420/20820771,apartment
20820735,215000.0,4,133.0,8710,house,eur,TO_RENOVATE,,F,False,electric,semi_equipped,658.0,,Belgique,Flandre Occidentale,WIELSBEKE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/wielsbeke/8710/20820735,house
20816048,310000.0,2,100.0,9160,apartment,eur,GOOD,2009.0,A,True,gas,installed,,,Belgique,Flandre Orientale,LOKEREN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/lokeren/9160/20816048,apartment
20820775,639000.0,3,278.0,2800,house,eur,GOOD,1850.0,C,True,gas,installed,1673.0,1100.0,Belgique,Anvers,MECHELEN,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/mechelen/2800/20820775,house
20820757,1625000.0,4,282.0,8300,house,eur,GOOD,2025.0,,True,,,575.0,,Belgique,Flandre Occidentale,Knokke-Heist,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/knokke-heist/8300/20820757,house
20820776,289000.0,2,74.0,8301,apartment,eur,AS_NEW,,C,True,gas,,,,Belgique,Flandre Occidentale,Heist-aan-Zee,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/heist-aan-zee/8301/20820776,apartment
20820743,1950000.0,5,,3010,house,eur,TO_BE_DONE_UP,,D,False,gas,,13556.0,,Belgique,Brabant Flamand,Kessel-Lo,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/kessel-lo/3010/20820743,house
20819940,445000.0,2,81.0,9000,apartment,eur,GOOD,2020.0,A,True,,,,25.0,Belgique,Flandre Orientale,Gent,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9000/20819940,apartment
20817839,595000.0,2,159.0,8301,country_cottage,eur,GOOD,1933.0,D,True,gas,hyper_equipped,683.0,,Belgique,Flandre Occidentale,KNOKKE-HEIST,True,https://www.immoweb.be/fr/annonce/maison-de-campagne/a-vendre/knokke-heist/8301/20817839,house
20812550,698000.0,3,234.0,2800,exceptional_property,eur,GOOD,1936.0,C,True,gas,installed,128.0,,Belgique,Anvers,MECHELEN,True,https://www.immoweb.be/fr/annonce/bien-exceptionnel/a-vendre/mechelen/2800/20812550,house
20518200,249000.0,1,41.0,8430,apartment,eur,GOOD,2007.0,B,True,electric,installed,,,Belgique,Flandre Occidentale,MIDDELKERKE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/middelkerke/8430/20518200,apartment
20820779,325000.0,2,96.0,9000,apartment,eur,GOOD,2014.0,A,True,gas,installed,,,Belgique,Flandre Orientale,GENT,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9000/20820779,apartment
20812014,520000.0,3,125.0,1040,penthouse,eur,TO_BE_DONE_UP,1978.0,F,True,gas,installed,,,Belgique,Bruxelles,Etterbeek,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/etterbeek/1040/20812014,apartment
20817898,485000.0,3,153.0,3090,house,eur,GOOD,1949.0,D,True,gas,installed,1017.0,560.0,Belgique,Brabant Flamand,Overijse,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/overijse/3090/20817898,house
20819234,199000.0,2,244.0,4910,villa,eur,GOOD,,F,False,pellet,installed,1525.0,1386.0,Belgique,Liège,Theux,False,https://www.immoweb.be/fr/annonce/villa/a-vendre/theux/4910/20819234,house
20818692,515000.0,4,225.0,1300,house,eur,TO_RENOVATE,1982.0,E,True,gas,not_installed,902.0,800.0,Belgique,Brabant Wallon,Wavre,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/wavre/1300/20818692,house
20820194,239000.0,2,95.0,2600,apartment,eur,GOOD,1979.0,C,False,electric,installed,,,Belgique,Anvers,BERCHEM,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/berchem/2600/20820194,apartment
20820449,449000.0,2,131.0,2000,apartment,eur,GOOD,,C,True,gas,semi_equipped,,,Belgique,Anvers,ANTWERPEN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20820449,apartment
20815776,89000.0,1,55.0,5541,house,eur,TO_RENOVATE,,G,True,wood,,42.0,42.0,Belgique,Namur,Hastière,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/hastiere/5541/20815776,house
20817292,299000.0,3,150.0,9600,house,eur,GOOD,1936.0,B,True,gas,hyper_equipped,212.0,,Belgique,Flandre Orientale,RONSE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/ronse/9600/20817292,house
20820742,625000.0,5,214.0,2450,house,eur,TO_RENOVATE,1965.0,F,True,,,29230.0,,Belgique,Anvers,Meerhout,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/meerhout/2450/20820742,house
20820774,399000.0,2,61.0,8670,apartment,eur,AS_NEW,1979.0,B,False,gas,,,,Belgique,Flandre Occidentale,Koksijde,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/koksijde/8670/20820774,apartment
20811455,325000.0,2,80.0,1340,apartment,eur,AS_NEW,2008.0,B,True,gas,installed,,,Belgique,Brabant Wallon,Ottignies-Louvain-la-Neuve,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ottignies-louvain-la-neuve/1340/20811455,apartment
20817350,245000.0,2,123.0,4041,house,eur,TO_RENOVATE,1958.0,G,True,fueloil,not_installed,1127.0,803.0,Belgique,Liège,Milmort,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/milmort/4041/20817350,house
20820756,144000.0,3,121.0,9520,house,eur,TO_BE_DONE_UP,1925.0,F,False,gas,semi_equipped,200.0,100.0,Belgique,Flandre Orientale,VLIERZELE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/vlierzele/9520/20820756,house
20820769,378000.0,4,180.0,3500,apartment,eur,JUST_RENOVATED,1974.0,B,True,gas,installed,,,Belgique,Limbourg,HASSELT,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/hasselt/3500/20820769,apartment
20809348,1790000.0,3,370.0,3080,penthouse,eur,AS_NEW,2017.0,A,True,,hyper_equipped,,,Belgique,Brabant Flamand,Tervuren,True,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/tervuren/3080/20809348,apartment
20806803,499000.0,3,179.0,1742,house,eur,AS_NEW,1967.0,C,True,gas,installed,837.0,540.0,Belgique,Brabant Flamand,TERNAT,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/ternat/1742/20806803,house
20818553,445000.0,5,223.0,1470,house,eur,TO_BE_DONE_UP,1920.0,F,True,fueloil,semi_equipped,709.0,555.0,Belgique,Brabant Wallon,Genappe,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/genappe/1470/20818553,house
20820716,370000.0,1,74.0,9000,apartment,eur,AS_NEW,,C,True,,,,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9000/20820716,apartment
20820701,355000.0,3,130.0,8792,bungalow,eur,GOOD,1988.0,D,True,gas,installed,509.0,,Belgique,Flandre Occidentale,Waregem Desselgem,True,https://www.immoweb.be/fr/annonce/bungalow/a-vendre/waregem-desselgem/8792/20820701,house
20820711,580000.0,3,94.0,8660,apartment,eur,AS_NEW,1991.0,A,True,electric,,,,Belgique,Flandre Occidentale,De Panne,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/de-panne/8660/20820711,apartment
20820688,645000.0,4,205.0,1070,apartment_block,eur,GOOD,,E,False,gas,semi_equipped,45.0,,Belgique,Bruxelles,Anderlecht,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/anderlecht/1070/20820688,house
20820692,379000.0,4,232.0,8211,house,eur,GOOD,1963.0,E,True,gas,installed,912.0,800.0,Belgique,Flandre Occidentale,Zedelgem,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/aartrijke/8211/20820692,house
20820709,389000.0,2,106.0,8400,apartment,eur,AS_NEW,2021.0,A,True,gas,,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20820709,apartment
20820686,587500.0,3,119.0,9000,apartment,eur,GOOD,2025.0,A,True,,,,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9000/20820686,apartment
20818083,379000.0,4,200.0,4610,house,eur,AS_NEW,2002.0,D,True,gas,installed,732.0,200.0,Belgique,Liège,Beyne-Heusay,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/beyne-heusay/4610/20818083,house
20820697,185000.0,1,55.0,9040,apartment,eur,TO_BE_DONE_UP,,B,False,gas,installed,,,Belgique,Flandre Orientale,Sint-Amandsberg,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-amandsberg/9040/20820697,apartment
20820690,529000.0,3,170.0,2500,house,eur,AS_NEW,,A,True,gas,hyper_equipped,0.0,,Belgique,Anvers,Lier,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/lier/2500/20820690,house
20818392,399000.0,3,125.0,4537,house,eur,GOOD,1998.0,C,True,electric,semi_equipped,1275.0,810.0,Belgique,Liège,VERLAINE,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/verlaine/4537/20818392,house
